CI_Name,CI_Cat,CI_Subcat,Incident_ID,Status,Impact,Urgency,Priority,Category,Alert_Status,No_of_Reassignments,Open_Time,Reopen_Time,Resolved_Time,Close_Time,Handle_Time_hrs,Closure_Code,No_of_Related_Interactions,No_of_Related_Incidents,No_of_Related_Changes,Region,Network_Type,Incident Description,Was_Reopened,Open_Month,Open_DayOfWeek,Open_Hour,Resolution_Time_Hours
SBA000617,application,Server Based Application,IM0009535,Closed,3,3,3.0,incident,closed,0.0,2013-10-30 14:13:00,,2013-10-30 16:10:00,2013-10-30 16:10:00,,User error,1.0,,,EMEA,Mobile Core,Mobile Core intermittent wireless instability observed | impacting application services | telecom workflow activity detected | urgent investigation required for telecom disruption | monitoring ongoing service issue,0,10,Wednesday,14,1.95
WBA000011,application,Web Based Application,IM0009536,Closed,5,5,5.0,incident,closed,2.0,2013-10-30 14:17:00,,2013-11-05 10:13:00,2013-11-05 10:14:00,,Software,1.0,,,EMEA,Core Network,awaiting operational confirmation | telecom workflow activity detected | Core Network network slowdown affecting enterprise traffic | active outage affecting telecom services | impacting application services,0,10,Wednesday,14,139.95
SBA000088,application,Server Based Application,IM0009537,Closed,3,3,3.0,incident,closed,0.0,2013-10-30 14:21:00,,2013-10-30 15:55:00,2013-10-30 15:55:00,0.978611111,No error - works as designed,1.0,,,APAC,Wireless Network,impacting application services | Wireless Network service degradation impacting users | further network analysis required | request raised for outage escalation support | network operations monitoring update,0,10,Wednesday,14,1.5666666666666667
ADB000094,database,Database,IM0009538,Closed,4,4,4.0,incident,closed,0.0,2013-10-30 14:22:00,,2013-10-30 15:44:00,2013-10-30 15:45:00,0.017777778,Hardware,1.0,,,NAM,VPN Service,network issue impacting operations | telecom workflow activity detected | VPN Service telecom outage impacting regional services | impacting database services | awaiting operational confirmation,0,10,Wednesday,14,1.3833333333333333
WBA000144,application,Web Based Application,IM0009539,Closed,4,4,4.0,incident,closed,1.0,2013-10-30 14:29:00,,2013-10-31 12:54:00,2013-10-31 12:54:00,,Operator error,1.0,,,NAM,Mobile Core,Mobile Core traffic congestion affecting node performance | active outage affecting telecom services | impacting application services | issue under telecom investigation | telecom workflow activity detected,0,10,Wednesday,14,22.416666666666668
LAP001403,computer,Laptop,IM0009540,Closed,5,5,5.0,incident,closed,1.0,2013-10-30 14:30:00,,2013-10-30 14:56:00,2013-10-30 14:56:00,0.013611111,Other,1.0,,,APAC,VPN Service,service instability reported | awaiting operational confirmation | ongoing operational activity observed | VPN Service packet loss affecting telecom traffic | impacting computer services,0,10,Wednesday,14,0.43333333333333335
WBA000058,application,Web Based Application,IM0009541,Closed,4,4,4.0,incident,closed,0.0,2013-10-30 14:42:00,,2013-10-30 14:48:00,2013-10-30 14:48:00,0.100277778,Software,1.0,,,NAM,Mobile Core,impacting application services | request raised for outage escalation support | network operations monitoring update | engineering review in progress | Mobile Core vpn disruption affecting connectivity,0,10,Wednesday,14,0.1
SBA000439,application,Server Based Application,IM0009542,Closed,5,5,5.0,request for information,closed,0.0,2013-10-30 14:53:00,,,2013-11-04 10:30:00,,User error,1.0,,,NAM,5G Network,5G Network connectivity fluctuations under investigation | request raised for operational review | impacting application services | telecom workflow activity detected | issue under telecom investigation,0,10,Wednesday,14,115.61666666666666
ADB000094,database,Database,IM0009543,Closed,4,4,4.0,incident,closed,0.0,2013-10-30 14:57:00,,2013-10-30 15:35:00,2013-10-30 15:35:00,0.636666667,Data,1.0,,,EMEA,5G Network,requires infrastructure verification | impacting database services | telecom ticket under investigation | service instability reported | 5G Network service degradation impacting users,0,10,Wednesday,14,0.6333333333333333
APP000005,application,Citrix,IM0009544,Closed,4,4,4.0,incident,closed,0.0,2013-10-30 14:59:00,,2013-10-30 16:59:00,2013-10-30 16:59:00,,Other,1.0,,,APAC,Fiber Network,telecom workflow activity detected | Fiber Network routing instability detected in network | impacting application services | clarification needed for ongoing connectivity issue | issue under telecom investigation,0,10,Wednesday,14,2.0
WBA000011,application,Web Based Application,IM0009545,Closed,5,5,5.0,incident,closed,4.0,2013-10-30 15:08:00,,2013-11-05 11:37:00,2013-11-05 11:38:00,,Software,1.0,,,EMEA,Wireless Network,impacting application services | issue under telecom investigation | Wireless Network traffic congestion affecting node performance | network operations monitoring update | critical operational issue detected,0,10,Wednesday,15,140.5
DTA000588,application,Desktop Application,IM0009546,Closed,4,4,4.0,incident,closed,0.0,2013-10-30 15:10:00,2013-10-30 16:40:00,2013-11-04 06:59:00,2013-11-04 06:59:00,,Data,2.0,1.0,,LATAM,5G Network,5G Network traffic congestion affecting node performance | network operations monitoring update | monitoring ongoing service issue | impacting application services | telecom disruption identified,1,10,Wednesday,15,111.81666666666666
SUB000545,subapplication,Web Based Application,IM0009547,Closed,5,5,5.0,incident,closed,1.0,2013-10-30 15:15:00,,2013-11-04 10:58:00,2013-11-04 10:58:00,,Software,1.0,,,EMEA,Fiber Network,ongoing operational activity observed | impacting subapplication services | request raised for outage escalation support | ticket escalated to telecom support | Fiber Network packet loss affecting telecom traffic,0,10,Wednesday,15,115.71666666666667
SAP000005,application,SAP,IM0009548,Closed,5,5,5.0,request for information,closed,4.0,2013-10-30 15:19:00,,2013-10-31 13:46:00,2013-10-31 13:46:00,,Other,1.0,,,NAM,Fiber Network,issue under telecom investigation | impacting application services | ongoing operational activity observed | Fiber Network intermittent wireless instability observed | request raised for operational review,0,10,Wednesday,15,22.45
SBA000462,application,Server Based Application,IM0009549,Closed,4,4,4.0,incident,closed,0.0,2013-10-30 15:20:00,,2013-10-30 18:49:00,2013-10-30 18:49:00,,No error - works as designed,1.0,,,APAC,Wireless Network,Wireless Network network latency impacting operations | requires infrastructure verification | telecom ticket under investigation | impacting application services | urgent investigation required for telecom disruption,0,10,Wednesday,15,3.4833333333333334
APP000005,application,Citrix,IM0009550,Closed,4,4,4.0,incident,closed,0.0,2013-10-30 15:20:00,,2013-10-30 17:00:00,2013-10-30 17:00:00,,Other,1.0,,,APAC,Core Network,Core Network telecom outage impacting regional services | ongoing operational activity observed | requires infrastructure verification | network issue impacting operations | impacting application services,0,10,Wednesday,15,1.6666666666666667
SUB000427,subapplication,Web Based Application,IM0009551,Closed,4,4,4.0,incident,closed,0.0,2013-10-30 15:36:00,2013-10-31 15:50:00,2013-11-22 10:16:00,2013-11-22 10:16:00,,Other,5.0,,,APAC,Wireless Network,impacting subapplication services | network degradation impacting enterprise traffic | telecom ticket under investigation | issue under telecom investigation | Wireless Network service degradation impacting users,1,10,Wednesday,15,546.6666666666666
SBA000462,application,Server Based Application,IM0009552,Closed,4,4,4.0,incident,closed,0.0,2013-10-30 15:36:00,,2013-10-30 15:58:00,2013-10-30 15:59:00,0.380833333,Software,1.0,,,APAC,Mobile Core,ticket escalated to telecom support | Mobile Core network slowdown affecting enterprise traffic | telecom workflow activity detected | impacting application services | active outage affecting telecom services,0,10,Wednesday,15,0.38333333333333336
SBA000427,application,Server Based Application,IM0009553,Closed,3,3,3.0,incident,closed,0.0,2013-10-30 15:37:00,,2013-10-30 16:29:00,2013-10-30 16:29:00,0.857777778,Other,1.0,,,APAC,Wireless Network,telecom workflow activity detected | further network analysis required | Wireless Network intermittent wireless instability observed | telecom disruption identified | impacting application services,0,10,Wednesday,15,0.8666666666666667
SUB000456,subapplication,Web Based Application,IM0009554,Closed,4,4,4.0,incident,closed,0.0,2013-10-30 15:38:00,,2013-10-31 08:07:00,2013-10-31 08:07:00,,No error - works as designed,1.0,,,NAM,Mobile Core,network operations monitoring update | awaiting operational confirmation | impacting subapplication services | request raised for outage escalation support | Mobile Core routing instability detected in network,0,10,Wednesday,15,16.483333333333334
SBA000462,application,Server Based Application,IM0009555,Closed,4,4,4.0,incident,closed,0.0,2013-10-30 15:48:00,,2013-10-31 10:02:00,2013-10-31 10:02:00,,No error - works as designed,1.0,,,NAM,Mobile Core,network operations monitoring update | request raised for outage escalation support | further network analysis required | Mobile Core service degradation impacting users | impacting application services,0,10,Wednesday,15,18.233333333333334
SUB000113,subapplication,Server Based Application,IM0009556,Closed,5,5,5.0,request for information,closed,0.0,2013-10-30 15:49:00,,2013-10-31 08:03:00,2013-10-31 08:04:00,,Other,1.0,,,EMEA,Fiber Network,impacting subapplication services | requesting update regarding ongoing issue | awaiting operational confirmation | telecom ticket under investigation | Fiber Network telecom outage impacting regional services,0,10,Wednesday,15,16.25
SUB000456,subapplication,Web Based Application,IM0009557,Closed,4,4,4.0,incident,closed,0.0,2013-10-30 15:56:00,,2013-10-30 16:08:00,2013-10-30 16:09:00,0.204444444,User error,1.0,,,NAM,Core Network,telecom ticket under investigation | ticket escalated to telecom support | impacting subapplication services | Core Network packet loss affecting telecom traffic | critical operational issue detected,0,10,Wednesday,15,0.21666666666666667
PRN000140,officeelectronics,Printer,IM0009558,Closed,4,4,4.0,incident,closed,0.0,2013-10-30 15:58:00,,2013-10-30 16:28:00,2013-10-30 16:29:00,0.527777778,Software,1.0,,,NAM,Fiber Network,impacting officeelectronics services | telecom ticket under investigation | ticket escalated to telecom support | Fiber Network connectivity fluctuations under investigation | network issue impacting operations,0,10,Wednesday,15,0.5166666666666667
CBA000014,application,Client Based Application,IM0009559,Closed,4,4,4.0,incident,closed,0.0,2013-10-30 15:59:00,,2013-11-01 13:06:00,2013-11-01 13:06:00,,Other,1.0,,,NAM,Core Network,request raised for outage escalation support | ongoing operational activity observed | Core Network intermittent wireless instability observed | requires infrastructure verification | impacting application services,0,10,Wednesday,15,45.11666666666667
SUB000456,subapplication,Web Based Application,IM0009560,Closed,4,4,4.0,incident,closed,0.0,2013-10-30 16:18:00,,2013-10-30 16:32:00,2013-10-30 16:32:00,0.234722222,Software,1.0,,,EMEA,Fiber Network,requesting update regarding ongoing issue | issue under telecom investigation | network operations monitoring update | Fiber Network traffic congestion affecting node performance | impacting subapplication services,0,10,Wednesday,16,0.23333333333333334
SBA000439,application,Server Based Application,IM0009561,Closed,5,5,5.0,request for information,closed,0.0,2013-10-30 16:26:00,,2013-11-13 14:37:00,2013-11-13 14:37:00,,Software,1.0,,,APAC,VPN Service,VPN Service network latency impacting operations | ongoing operational activity observed | impacting application services | ticket escalated to telecom support | clarification needed for ongoing connectivity issue,0,10,Wednesday,16,334.18333333333334
LAP000938,computer,Laptop,IM0009562,Closed,4,4,4.0,incident,closed,3.0,2013-10-30 16:27:00,,2013-11-15 15:43:00,2013-11-15 15:46:00,,Hardware,1.0,,,LATAM,Core Network,impacting computer services | request raised for outage escalation support | engineering review in progress | Core Network packet loss affecting telecom traffic | ongoing operational activity observed,0,10,Wednesday,16,383.31666666666666
WBA000145,application,Web Based Application,IM0009563,Closed,4,4,4.0,incident,closed,0.0,2013-10-30 16:28:00,,2013-11-07 09:03:00,2013-11-07 09:04:00,,Other,1.0,,,APAC,Core Network,telecom disruption identified | ticket escalated to telecom support | telecom workflow activity detected | Core Network vpn disruption affecting connectivity | impacting application services,0,10,Wednesday,16,184.6
SBA000834,application,Server Based Application,IM0009564,Closed,4,4,4.0,incident,closed,0.0,2013-10-30 16:31:00,,2013-11-01 09:19:00,2013-11-01 09:19:00,,Other,1.0,,,APAC,5G Network,network operations monitoring update | impacting application services | monitoring ongoing service issue | 5G Network routing instability detected in network | network issue impacting operations,0,10,Wednesday,16,40.8
SBA000313,application,Server Based Application,IM0009565,Closed,4,4,4.0,incident,closed,2.0,2013-10-30 16:40:00,,2013-10-31 08:58:00,2013-10-31 08:58:00,,Data,1.0,,,EMEA,Fiber Network,impacting application services | monitoring ongoing service issue | request raised for outage escalation support | Fiber Network vpn disruption affecting connectivity | telecom workflow activity detected,0,10,Wednesday,16,16.3
